booking_id,booking_date,checkin_date,checkout_date,city,hotel_type,room_type,length_of_stay,adults,children,customer_segment,booking_month,checkin_month,checkin_day_of_week,is_weekend_checkin,is_peak_season,is_special_event,lead_time_days,occupancy_rate,base_adr,competitor_adr,dynamic_adr,total_revenue,price_change_from_base
HB020866,2024-10-20,2024-12-11,2024-12-12,Delhi,Budget,Executive,1,2,1,Business,10,12,2,0,1,0,52,0.95,6800,3880.21,10774.19,10774.19,58.44
HB020867,2023-11-06,2024-01-06,2024-01-07,Bangalore,Boutique,Suite,1,4,0,Leisure,11,1,5,1,1,0,61,0.909,6200,8440.48,34508.13,34508.13,456.58
HB020868,2024-05-28,2024-08-19,2024-08-22,Pune,Resort,Suite,3,4,0,Leisure,5,8,0,0,0,0,83,0.753,5200,8835.63,18177.2,54531.61,249.56
HB020869,2024-08-07,2024-08-19,2024-08-23,Chennai,Business,Executive,4,3,0,Business,8,8,0,0,0,0,12,0.862,5800,5959.02,10533.38,42133.5,81.61
HB020870,2023-05-25,2023-09-23,2023-09-30,Mumbai,Resort,Standard,7,1,1,Leisure,5,9,5,1,0,0,121,0.849,7500,13480.03,17515.33,122607.32,133.54
HB020871,2024-07-20,2024-08-21,2024-08-23,Hyderabad,Boutique,Deluxe,2,3,0,Business,7,8,2,0,0,0,32,0.808,5500,8353.02,10086.63,20173.26,83.39
HB020872,2024-03-10,2024-05-22,2024-05-23,Mumbai,Boutique,Standard,1,4,0,Leisure,3,5,2,0,1,0,73,0.95,7500,10030.35,18560.74,18560.74,147.48
HB020873,2023-07-14,2023-11-06,2023-11-07,Goa,Luxury,Deluxe,1,3,0,Leisure,7,11,0,0,1,0,115,0.95,8500,17428.42,37790.27,37790.27,344.59
HB020874,2024-05-27,2024-11-14,2024-11-19,Kolkata,Luxury,Deluxe,5,3,0,Leisure,5,11,3,0,1,0,171,0.894,4800,9270.36,18655.28,93276.39,288.65
HB020875,2023-12-02,2024-03-03,2024-03-04,Bangalore,Boutique,Deluxe,1,4,0,Group,12,3,6,1,0,0,92,0.731,6200,7837.96,12551.56,12551.56,102.44
HB020876,2024-04-06,2024-06-28,2024-07-04,Hyderabad,Budget,Standard,6,3,0,Business,4,6,4,0,0,0,83,0.753,5500,3524.1,3146.2,18877.18,-42.8
HB020877,2024-05-24,2024-08-22,2024-08-28,Kolkata,Budget,Executive,6,2,2,Leisure,5,8,3,0,0,0,90,0.76,4800,2740.98,4212.56,25275.35,-12.24
HB020878,2023-09-10,2024-02-16,2024-02-18,Kolkata,Boutique,Deluxe,2,3,0,Business,9,2,4,0,0,0,159,0.802,4800,6488.81,9075.91,18151.82,89.08
HB020879,2024-02-09,2024-04-14,2024-04-17,Mumbai,Budget,Suite,3,1,1,Business,2,4,6,1,1,0,65,0.95,7500,4743.99,18056.56,54169.68,140.75
HB020880,2024-08-28,2024-12-25,2024-12-26,Goa,Budget,Deluxe,1,3,0,Business,8,12,2,0,1,0,119,0.871,8500,4703.23,10676.29,10676.29,25.6
HB020881,2023-02-26,2023-03-14,2023-03-17,Mumbai,Business,Standard,3,1,1,Group,2,3,1,0,0,0,16,0.792,7500,6775.98,8400.67,25202.0,12.01
HB020882,2024-03-03,2024-05-24,2024-05-29,Bangalore,Budget,Executive,5,4,0,Business,3,5,4,0,1,0,82,0.888,6200,3941.03,9161.67,45808.33,47.77
HB020883,2024-01-25,2024-05-22,2024-05-27,Chennai,Budget,Suite,5,2,0,Business,1,5,2,0,1,0,118,0.95,5800,3193.15,11287.77,56438.84,94.62
HB020884,2022-09-03,2023-01-16,2023-01-19,Kolkata,Budget,Deluxe,3,1,1,Leisure,9,1,0,0,1,1,135,0.95,4800,2986.57,8526.71,25580.13,77.64
HB020885,2023-06-16,2023-09-24,2023-09-30,Kolkata,Boutique,Suite,6,2,0,Business,6,9,6,1,0,0,100,0.754,4800,6906.46,14636.09,87816.54,204.92
HB020886,2024-03-04,2024-05-07,2024-05-10,Goa,Boutique,Standard,3,1,2,Business,3,5,1,0,1,0,64,0.917,8500,13057.14,19526.1,58578.3,129.72
HB020887,2023-02-21,2023-07-14,2023-07-20,Goa,Boutique,Suite,6,4,0,Leisure,2,7,4,0,0,0,143,0.704,8500,11138.2,20902.1,125412.6,145.91
HB020888,2023-12-07,2024-01-06,2024-01-12,Kolkata,Luxury,Deluxe,6,3,0,Leisure,12,1,5,1,1,0,30,0.95,4800,9275.06,26178.07,157068.42,445.38
HB020889,2023-03-02,2023-07-28,2023-07-30,Pune,Boutique,Deluxe,2,2,0,Leisure,3,7,4,0,0,0,148,0.686,5200,7600.55,8719.64,17439.29,67.69
HB020890,2024-05-25,2024-08-12,2024-08-18,Mumbai,Business,Deluxe,6,2,2,Leisure,5,8,0,0,0,0,79,0.787,7500,8093.15,9367.69,56206.16,24.9
HB020891,2023-03-28,2023-04-17,2023-04-19,Chennai,Luxury,Executive,2,1,2,Leisure,3,4,0,0,1,0,20,0.89,5800,12083.67,34531.24,69062.49,495.37
HB020892,2024-11-22,2024-12-21,2024-12-26,Hyderabad,Budget,Deluxe,5,1,1,Business,11,12,5,1,1,0,29,0.95,5500,3169.05,9846.09,49230.47,79.02
HB020893,2024-06-23,2024-12-09,2024-12-16,Delhi,Budget,Executive,7,4,0,Business,6,12,0,0,1,0,169,0.95,6800,4483.73,11221.03,78547.18,65.02
HB020894,2023-09-30,2023-12-09,2023-12-16,Pune,Boutique,Standard,7,2,1,Business,9,12,5,1,1,0,70,0.886,5200,7712.43,12738.97,89172.79,144.98
HB020895,2023-05-13,2023-09-19,2023-09-22,Pune,Resort,Suite,3,1,0,Group,5,9,1,0,0,1,129,0.73,5200,8850.08,24006.28,72018.84,361.66
HB020896,2024-10-16,2024-10-25,2024-10-28,Chennai,Budget,Executive,3,3,0,Leisure,10,10,4,0,1,0,9,0.878,5800,3566.61,9973.04,29919.12,71.95
HB020897,2022-10-23,2023-03-12,2023-03-14,Mumbai,Luxury,Suite,2,3,0,Leisure,10,3,6,1,0,0,140,0.707,7500,15336.29,33772.54,67545.09,350.3
HB020898,2023-06-11,2023-07-06,2023-07-08,Pune,Luxury,Deluxe,2,3,0,Leisure,6,7,3,0,0,0,25,0.845,5200,10703.1,17236.28,34472.55,231.47
HB020899,2024-07-14,2024-07-24,2024-07-29,Mumbai,Luxury,Executive,5,4,0,Business,7,7,2,0,0,0,10,0.851,7500,13880.73,27530.45,137652.25,267.07
HB020900,2024-07-31,2024-12-03,2024-12-05,Hyderabad,Resort,Executive,2,4,0,Business,7,12,1,0,1,0,125,0.95,5500,10445.63,27999.39,55998.78,409.08
HB020901,2024-05-29,2024-06-07,2024-06-14,Hyderabad,Business,Executive,7,2,0,Leisure,5,6,4,0,0,0,9,0.812,5500,5504.27,9641.42,67489.94,75.3
HB020902,2023-01-26,2023-03-22,2023-03-24,Kolkata,Boutique,Deluxe,2,4,0,Leisure,1,3,2,0,0,1,55,0.776,4800,7171.21,11217.05,22434.1,133.69
HB020903,2023-04-08,2023-04-25,2023-04-27,Hyderabad,Luxury,Suite,2,1,1,Leisure,4,4,1,0,1,0,17,0.875,5500,10460.07,39086.65,78173.31,610.67
HB020904,2024-07-09,2024-09-15,2024-09-20,Mumbai,Business,Deluxe,5,1,2,Business,7,9,6,1,0,1,68,0.697,7500,7409.6,13570.82,67854.08,80.94
HB020905,2023-08-08,2023-11-27,2023-12-01,Kolkata,Boutique,Deluxe,4,3,0,Business,8,11,0,0,1,0,111,0.919,4800,7071.62,14035.48,56141.94,192.41
HB020906,2023-08-17,2023-12-18,2023-12-21,Pune,Luxury,Executive,3,1,1,Leisure,8,12,0,0,1,0,123,0.95,5200,9914.9,28574.37,85723.12,449.51
HB020907,2024-04-17,2024-08-16,2024-08-17,Chennai,Resort,Standard,1,1,2,Business,4,8,4,0,0,0,121,0.799,5800,11182.49,10991.53,10991.53,89.51
HB020908,2023-10-30,2023-12-16,2023-12-23,Pune,Business,Standard,7,1,2,Business,10,12,5,1,1,0,47,0.95,5200,4895.7,10693.51,74854.54,105.64
HB020909,2023-12-17,2024-06-10,2024-06-16,Kolkata,Budget,Executive,6,1,2,Business,12,6,0,0,0,0,176,0.65,4800,3036.66,3807.24,22843.46,-20.68
HB020910,2023-08-12,2023-09-06,2023-09-07,Chennai,Resort,Deluxe,1,1,0,Leisure,8,9,2,0,0,0,25,0.757,5800,10142.38,14648.01,14648.01,152.55
HB020911,2024-04-13,2024-08-19,2024-08-21,Goa,Budget,Suite,2,1,0,Leisure,4,8,0,0,0,0,128,0.722,8500,4918.91,9440.92,18881.84,11.07
HB020912,2024-09-10,2024-11-16,2024-11-21,Chennai,Business,Suite,5,2,1,Group,9,11,5,1,1,0,67,0.908,5800,5448.83,21223.92,106119.61,265.93
HB020913,2023-05-14,2023-06-01,2023-06-04,Kolkata,Boutique,Standard,3,1,2,Leisure,5,6,3,0,0,0,18,0.679,4800,6123.28,6278.46,18835.39,30.8
HB020914,2023-02-19,2023-04-11,2023-04-13,Kolkata,Boutique,Deluxe,2,1,0,Leisure,2,4,1,0,1,0,51,0.932,4800,6963.24,14894.47,29788.94,210.3
HB020915,2023-11-17,2024-02-16,2024-02-21,Kolkata,Business,Standard,5,2,1,Business,11,2,4,0,0,0,91,0.806,4800,5275.8,4530.57,22652.87,-5.61
HB020916,2023-12-02,2024-05-28,2024-05-29,Goa,Business,Executive,1,2,1,Business,12,5,1,0,1,0,178,0.879,8500,8629.43,22585.93,22585.93,165.72
HB020917,2022-10-19,2023-01-30,2023-02-04,Mumbai,Luxury,Standard,5,4,0,Business,10,1,0,0,1,0,103,0.95,7500,16287.19,25049.79,125248.97,234.0
HB020918,2024-01-14,2024-06-23,2024-06-24,Hyderabad,Resort,Suite,1,1,2,Group,1,6,6,1,0,0,161,0.671,5500,9345.97,20326.73,20326.73,269.58
HB020919,2023-01-04,2023-05-23,2023-05-25,Kolkata,Budget,Standard,2,4,0,Leisure,1,5,1,0,1,0,139,0.95,4800,2871.25,5134.37,10268.73,6.97
HB020920,2024-03-06,2024-07-23,2024-07-28,Mumbai,Business,Standard,5,4,0,Business,3,7,1,0,0,0,139,0.751,7500,7992.73,6730.74,33653.68,-10.26
HB020921,2023-09-26,2024-02-06,2024-02-12,Bangalore,Business,Suite,6,2,2,Business,9,2,1,0,0,0,133,0.844,6200,5599.57,12834.26,77005.57,107.0
HB020922,2023-05-18,2023-07-14,2023-07-16,Delhi,Budget,Suite,2,1,2,Business,5,7,4,0,0,1,57,0.701,6800,3814.01,9223.47,18446.93,35.64
HB020923,2022-09-23,2023-03-12,2023-03-18,Goa,Resort,Executive,6,1,1,Business,9,3,6,1,0,0,170,0.737,8500,13891.04,26465.68,158794.08,211.36
HB020924,2023-04-23,2023-06-14,2023-06-15,Pune,Boutique,Standard,1,2,1,Business,4,6,2,0,0,0,52,0.752,5200,7735.28,7152.08,7152.08,37.54
HB020925,2024-06-29,2024-07-10,2024-07-17,Chennai,Budget,Deluxe,7,3,0,Leisure,6,7,2,0,0,0,11,0.817,5800,3179.49,4853.51,33974.56,-16.32
HB020926,2024-02-22,2024-04-07,2024-04-09,Bangalore,Business,Suite,2,2,0,Leisure,2,4,6,1,1,0,45,0.882,6200,6010.56,24145.91,48291.82,289.45
HB020927,2023-08-26,2024-02-19,2024-02-24,Goa,Resort,Suite,5,2,0,Business,8,2,0,0,0,0,177,0.792,8500,14814.89,28890.77,144453.83,239.89
HB020928,2023-06-06,2023-09-09,2023-09-15,Bangalore,Luxury,Suite,6,1,1,Business,6,9,5,1,0,0,95,0.828,6200,11817.29,31729.18,190375.09,411.76
HB020929,2023-06-18,2023-09-19,2023-09-22,Pune,Boutique,Deluxe,3,4,0,Leisure,6,9,1,0,0,0,93,0.85,5200,6986.76,10120.32,30360.96,94.62
HB020930,2023-12-11,2024-04-22,2024-04-28,Delhi,Luxury,Executive,6,4,0,Leisure,12,4,0,0,1,0,133,0.921,6800,14570.72,33926.7,203560.19,398.92
HB020931,2024-01-29,2024-03-10,2024-03-14,Pune,Business,Executive,4,1,0,Business,1,3,6,1,0,0,41,0.713,5200,5715.74,8851.81,35407.25,70.23
HB020932,2022-10-05,2023-02-22,2023-02-25,Mumbai,Boutique,Suite,3,3,0,Group,10,2,2,0,0,0,140,0.712,7500,11496.36,19678.08,59034.24,162.37
HB020933,2024-05-26,2024-08-01,2024-08-03,Bangalore,Business,Deluxe,2,2,1,Leisure,5,8,3,0,0,0,67,0.722,6200,5715.68,7404.54,14809.09,19.43
HB020934,2022-08-23,2023-01-21,2023-01-27,Pune,Resort,Standard,6,2,1,Leisure,8,1,5,1,1,0,151,0.95,5200,8755.51,17609.66,105657.98,238.65
HB020935,2023-06-05,2023-07-13,2023-07-16,Mumbai,Business,Deluxe,3,4,0,Leisure,6,7,3,0,0,0,38,0.843,7500,6965.2,11101.56,33304.69,48.02
HB020936,2023-01-02,2023-06-19,2023-06-22,Goa,Business,Suite,3,4,0,Business,1,6,0,0,0,0,168,0.676,8500,8419.32,14766.84,44300.53,73.73
HB020937,2023-09-20,2023-11-09,2023-11-13,Hyderabad,Budget,Standard,4,2,0,Business,9,11,3,0,1,0,50,0.927,5500,3177.13,5295.6,21182.38,-3.72
HB020938,2023-04-23,2023-06-22,2023-06-28,Hyderabad,Luxury,Deluxe,6,4,0,Business,4,6,3,0,0,0,60,0.679,5500,11879.82,12324.91,73949.49,124.09
HB020939,2024-01-28,2024-07-06,2024-07-10,Mumbai,Resort,Executive,4,2,1,Business,1,7,5,1,0,0,160,0.854,7500,13912.7,26443.48,105773.93,252.58
HB020940,2022-11-11,2023-02-13,2023-02-15,Kolkata,Budget,Deluxe,2,1,1,Leisure,11,2,0,0,0,0,94,0.737,4800,2715.94,3455.84,6911.68,-28.0
HB020941,2023-07-22,2024-01-11,2024-01-13,Delhi,Business,Executive,2,4,0,Business,7,1,3,0,1,0,173,0.95,6800,7113.36,18169.32,36338.64,167.2
HB020942,2022-11-26,2023-03-01,2023-03-02,Goa,Boutique,Suite,1,1,0,Leisure,11,3,2,0,0,0,95,0.828,8500,13060.61,25069.45,25069.45,194.93
HB020943,2023-04-15,2023-05-19,2023-05-25,Pune,Boutique,Deluxe,6,4,0,Leisure,4,5,4,0,1,0,34,0.95,5200,7809.3,14865.63,89193.75,185.88
HB020944,2024-01-14,2024-05-11,2024-05-13,Kolkata,Boutique,Deluxe,2,4,0,Business,1,5,5,1,1,0,118,0.95,4800,7063.0,18383.0,36765.99,282.98
HB020945,2023-09-15,2023-09-26,2023-09-27,Mumbai,Luxury,Executive,1,1,2,Business,9,9,1,0,0,0,11,0.686,7500,13847.23,22791.94,22791.94,203.89
HB020946,2024-05-19,2024-07-06,2024-07-10,Bangalore,Luxury,Suite,4,1,1,Group,5,7,5,1,0,0,48,0.851,6200,13491.85,30866.89,123467.56,397.85
HB020947,2022-12-21,2023-06-17,2023-06-23,Bangalore,Business,Suite,6,1,0,Business,12,6,5,1,0,0,178,0.803,6200,6305.27,14599.58,87597.5,135.48
HB020948,2023-01-16,2023-04-14,2023-04-20,Mumbai,Resort,Suite,6,4,0,Business,1,4,4,0,1,0,88,0.95,7500,13877.19,46540.43,279242.56,520.54
HB020949,2023-12-26,2024-01-25,2024-01-31,Kolkata,Luxury,Executive,6,4,0,Business,12,1,3,0,1,0,30,0.95,4800,9670.98,26924.02,161544.12,460.92
HB020950,2024-06-28,2024-09-05,2024-09-07,Kolkata,Resort,Standard,2,2,1,Group,6,9,3,0,0,0,69,0.762,4800,8898.41,8147.94,16295.88,69.75
HB020951,2024-08-17,2024-11-30,2024-12-02,Chennai,Resort,Deluxe,2,4,0,Business,8,11,5,1,1,0,105,0.927,5800,9697.83,26727.26,53454.52,360.81
HB020952,2024-08-02,2024-11-25,2024-11-29,Pune,Luxury,Suite,4,1,1,Leisure,8,11,0,0,1,0,115,0.95,5200,10592.26,35902.79,143611.16,590.44
HB020953,2023-11-18,2024-02-03,2024-02-06,Kolkata,Budget,Deluxe,3,2,0,Leisure,11,2,5,1,0,0,77,0.765,4800,3017.82,4390.87,13172.62,-8.52
HB020954,2023-09-23,2023-10-14,2023-10-16,Bangalore,Business,Deluxe,2,4,0,Group,9,10,5,1,1,0,21,0.95,6200,6671.0,19175.83,38351.66,209.29
HB020955,2023-09-22,2023-11-12,2023-11-17,Chennai,Luxury,Executive,5,2,0,Leisure,9,11,6,1,1,0,51,0.95,5800,12431.28,35587.62,177938.11,513.58
HB020956,2023-02-05,2023-06-28,2023-07-03,Goa,Luxury,Standard,5,4,0,Leisure,2,6,2,0,0,0,143,0.8,8500,17701.52,15902.41,79512.04,87.09
HB020957,2024-01-26,2024-07-17,2024-07-18,Pune,Resort,Standard,1,3,0,Leisure,1,7,2,0,0,0,173,0.822,5200,9960.72,9932.59,9932.59,91.01
HB020958,2022-09-15,2023-02-22,2023-02-25,Mumbai,Boutique,Deluxe,3,2,0,Leisure,9,2,2,0,0,0,160,0.872,7500,9895.63,14839.47,44518.4,97.86
HB020959,2024-10-29,2024-12-10,2024-12-17,Bangalore,Business,Executive,7,3,0,Business,10,12,1,0,1,1,42,0.95,6200,6126.46,20271.32,141899.21,226.96
HB020960,2024-12-04,2024-12-06,2024-12-12,Delhi,Boutique,Standard,6,4,0,Leisure,12,12,4,0,1,0,2,0.881,6800,8833.49,18601.09,111606.55,173.55
HB020961,2023-11-06,2024-04-16,2024-04-22,Pune,Boutique,Executive,6,1,0,Business,11,4,1,0,1,0,162,0.858,5200,6903.29,16642.54,99855.26,220.05
HB020962,2024-07-16,2024-07-26,2024-07-30,Kolkata,Budget,Suite,4,1,0,Leisure,7,7,4,0,0,0,10,0.754,4800,3029.01,6065.7,24262.79,26.37
HB020963,2023-04-19,2023-05-24,2023-05-25,Hyderabad,Boutique,Executive,1,3,0,Leisure,4,5,2,0,1,0,35,0.877,5500,8442.63,19299.98,19299.98,250.91
HB020964,2023-09-06,2024-02-10,2024-02-13,Mumbai,Business,Executive,3,1,1,Business,9,2,5,1,0,0,157,0.8,7500,6750.31,14439.94,43319.81,92.53
HB020965,2023-11-10,2023-11-16,2023-11-23,Hyderabad,Budget,Deluxe,7,2,1,Leisure,11,11,3,0,1,0,6,0.897,5500,3145.85,8849.76,61948.35,60.9
HB020966,2024-05-15,2024-05-18,2024-05-21,Kolkata,Boutique,Deluxe,3,3,0,Leisure,5,5,5,1,1,0,3,0.853,4800,6215.57,22105.29,66315.88,360.53
HB020967,2024-03-11,2024-07-02,2024-07-09,Bangalore,Luxury,Executive,7,2,0,Leisure,3,7,1,0,0,0,113,0.859,6200,11919.49,21611.38,151279.69,248.57
HB020968,2023-06-13,2023-08-07,2023-08-10,Chennai,Business,Standard,3,4,0,Business,6,8,0,0,0,0,55,0.807,5800,5764.86,5863.0,17589.01,1.09
HB020969,2023-02-24,2023-02-26,2023-03-01,Hyderabad,Boutique,Suite,3,4,0,Group,2,2,6,1,0,0,2,0.704,5500,8030.06,21214.25,63642.74,285.71
HB020970,2024-07-14,2024-12-03,2024-12-09,Kolkata,Business,Standard,6,2,2,Leisure,7,12,1,0,1,0,142,0.948,4800,4356.79,8118.49,48710.91,69.14
HB020971,2023-09-09,2023-11-24,2023-11-30,Hyderabad,Resort,Suite,6,4,0,Group,9,11,4,0,1,0,76,0.879,5500,9582.47,29912.37,179474.21,443.86
HB020972,2023-04-23,2023-06-28,2023-07-01,Goa,Resort,Standard,3,4,0,Leisure,4,6,2,0,0,0,66,0.848,8500,15988.65,16786.07,50358.22,97.48
HB020973,2023-10-26,2023-12-08,2023-12-13,Goa,Budget,Suite,5,1,0,Leisure,10,12,4,0,1,0,43,0.95,8500,5134.48,16347.33,81736.63,92.32
HB020974,2024-01-27,2024-06-08,2024-06-09,Pune,Business,Standard,1,4,0,Business,1,6,5,1,0,1,133,0.677,5200,5382.7,7329.72,7329.72,40.96
HB020975,2024-07-21,2024-09-23,2024-09-27,Bangalore,Boutique,Executive,4,3,0,Leisure,7,9,0,0,0,0,64,0.833,6200,9385.29,14620.81,58483.22,135.82
HB020976,2023-01-22,2023-03-27,2023-04-03,Mumbai,Luxury,Deluxe,7,3,0,Business,1,3,0,0,0,0,64,0.879,7500,13558.89,20472.19,143305.33,172.96
HB020977,2023-04-17,2023-08-16,2023-08-20,Kolkata,Luxury,Standard,4,3,0,Leisure,4,8,2,0,0,1,121,0.683,4800,9402.61,10044.66,40178.63,109.26
HB020978,2024-01-24,2024-06-21,2024-06-26,Kolkata,Resort,Suite,5,1,2,Group,1,6,4,0,0,0,149,0.792,4800,8356.38,16170.67,80853.33,236.89
HB020979,2024-09-25,2024-10-03,2024-10-06,Hyderabad,Luxury,Suite,3,4,0,Business,9,10,3,0,1,0,8,0.95,5500,10083.32,43735.24,131205.71,695.19
HB020980,2023-03-23,2023-09-12,2023-09-16,Pune,Business,Deluxe,4,3,0,Leisure,3,9,1,0,0,0,173,0.842,5200,5243.15,7135.12,28540.48,37.21
HB020981,2023-08-06,2023-12-29,2024-01-03,Hyderabad,Business,Standard,5,2,0,Leisure,8,12,4,0,1,0,145,0.881,5500,5444.67,8342.47,41712.35,51.68
HB020982,2023-10-19,2024-03-12,2024-03-17,Mumbai,Luxury,Executive,5,2,1,Business,10,3,1,0,0,0,145,0.763,7500,16368.23,22386.84,111934.18,198.49
HB020983,2023-06-20,2023-10-19,2023-10-26,Bangalore,Luxury,Executive,7,3,0,Business,6,10,3,0,1,0,121,0.95,6200,11925.25,31802.39,222616.72,412.94
HB020984,2023-09-01,2023-12-12,2023-12-19,Pune,Luxury,Suite,7,3,0,Business,9,12,1,0,1,0,102,0.95,5200,9508.77,34694.42,242860.95,567.2
HB020985,2024-03-21,2024-08-21,2024-08-28,Pune,Luxury,Standard,7,3,0,Business,3,8,2,0,0,0,153,0.8,5200,9424.78,10192.66,71348.65,96.01
HB020986,2023-08-13,2023-10-26,2023-10-28,Delhi,Resort,Standard,2,1,1,Leisure,8,10,3,0,1,0,74,0.907,6800,11100.17,19519.14,39038.29,187.05
HB020987,2023-08-08,2023-09-28,2023-10-02,Mumbai,Business,Executive,4,2,2,Leisure,8,9,3,0,0,0,51,0.762,7500,7777.45,10766.35,43065.4,43.55
HB020988,2023-12-21,2024-02-18,2024-02-20,Pune,Budget,Suite,2,1,1,Leisure,12,2,6,1,0,0,59,0.755,5200,3354.06,7017.5,14035.0,34.95
HB020989,2023-06-09,2023-10-10,2023-10-12,Pune,Resort,Deluxe,2,4,0,Leisure,6,10,1,0,1,0,123,0.95,5200,10137.81,20997.29,41994.59,303.79
HB020990,2023-09-28,2024-02-04,2024-02-10,Mumbai,Budget,Deluxe,6,2,0,Business,9,2,6,1,0,0,129,0.687,7500,4532.73,5933.63,35601.76,-20.88
HB020991,2023-09-23,2023-12-05,2023-12-08,Chennai,Boutique,Deluxe,3,1,1,Group,9,12,1,0,1,1,73,0.95,5800,7723.61,22846.19,68538.56,293.9
HB020992,2023-08-10,2023-10-16,2023-10-20,Pune,Luxury,Standard,4,1,1,Leisure,8,10,0,0,1,0,67,0.949,5200,10783.1,16923.68,67694.73,225.46
HB020993,2023-04-15,2023-07-29,2023-08-01,Pune,Boutique,Standard,3,4,0,Group,4,7,5,1,0,0,105,0.764,5200,7535.95,8305.29,24915.86,59.72
HB020994,2023-10-12,2024-03-18,2024-03-23,Bangalore,Luxury,Suite,5,2,2,Leisure,10,3,0,0,0,0,158,0.84,6200,11771.31,24443.23,122216.16,294.25
HB020995,2024-03-13,2024-07-22,2024-07-25,Mumbai,Resort,Suite,3,2,1,Business,3,7,0,0,0,0,131,0.714,7500,14070.5,25412.8,76238.41,238.84
HB020996,2024-10-26,2024-12-12,2024-12-16,Hyderabad,Resort,Standard,4,4,0,Leisure,10,12,3,0,1,0,47,0.95,5500,9762.89,16320.34,65281.35,196.73
HB020997,2024-01-18,2024-05-10,2024-05-17,Chennai,Resort,Deluxe,7,2,2,Leisure,1,5,4,0,1,0,113,0.907,5800,10172.98,20489.64,143427.48,253.27
HB020998,2024-03-31,2024-06-13,2024-06-18,Kolkata,Business,Suite,5,2,2,Leisure,3,6,3,0,0,0,74,0.834,4800,5015.35,10191.18,50955.9,112.32
HB020999,2024-06-12,2024-11-04,2024-11-10,Bangalore,Resort,Executive,6,2,1,Business,6,11,0,0,1,0,145,0.934,6200,10944.54,29756.78,178540.67,379.95
HB021000,2024-01-06,2024-02-07,2024-02-14,Chennai,Budget,Suite,7,3,0,Leisure,1,2,2,0,0,0,32,0.835,5800,3289.76,7332.52,51327.64,26.42
HB021001,2023-05-05,2023-09-04,2023-09-09,Bangalore,Budget,Suite,5,3,0,Business,5,9,0,0,0,0,122,0.724,6200,3959.57,6622.59,33112.95,6.82
HB021002,2023-01-11,2023-06-19,2023-06-21,Mumbai,Resort,Deluxe,2,1,2,Leisure,1,6,0,0,0,0,159,0.78,7500,12805.06,18302.95,36605.91,144.04
HB021003,2023-07-23,2023-08-18,2023-08-20,Hyderabad,Boutique,Suite,2,3,0,Leisure,7,8,4,0,0,0,26,0.741,5500,7807.4,17142.34,34284.67,211.68
HB021004,2023-03-08,2023-06-11,2023-06-12,Hyderabad,Budget,Suite,1,1,1,Business,3,6,6,1,0,0,95,0.823,5500,3053.2,8836.28,8836.28,60.66
HB021005,2024-06-06,2024-06-24,2024-06-29,Chennai,Budget,Executive,5,3,0,Leisure,6,6,0,0,0,0,18,0.663,5800,3405.24,4995.89,24979.43,-13.86
HB021006,2024-04-20,2024-06-11,2024-06-12,Mumbai,Budget,Standard,1,2,2,Business,4,6,1,0,0,0,52,0.877,7500,4286.68,5161.09,5161.09,-31.19
HB021007,2023-02-05,2023-04-13,2023-04-18,Bangalore,Budget,Standard,5,3,0,Leisure,2,4,3,0,1,0,67,0.95,6200,4002.5,6220.83,31104.14,0.34
HB021008,2022-10-27,2023-02-19,2023-02-21,Mumbai,Resort,Executive,2,2,2,Leisure,10,2,6,1,0,0,115,0.875,7500,13029.99,30719.14,61438.29,309.59
HB021009,2023-12-20,2024-01-07,2024-01-13,Mumbai,Budget,Deluxe,6,2,2,Leisure,12,1,6,1,1,0,18,0.95,7500,4485.26,12196.89,73181.32,62.63
HB021010,2024-02-06,2024-04-24,2024-04-29,Hyderabad,Luxury,Suite,5,2,1,Leisure,2,4,2,0,1,1,78,0.95,5500,11978.74,47006.69,235033.46,754.67
HB021011,2024-10-29,2024-11-16,2024-11-20,Bangalore,Business,Executive,4,2,0,Business,10,11,5,1,1,0,18,0.95,6200,5880.89,21146.37,84585.48,241.07
HB021012,2022-12-25,2023-02-06,2023-02-10,Goa,Business,Suite,4,2,1,Leisure,12,2,0,0,0,0,43,0.793,8500,8895.63,16711.34,66845.34,96.6
HB021013,2023-04-30,2023-06-12,2023-06-18,Kolkata,Budget,Deluxe,6,4,0,Leisure,4,6,0,0,0,0,43,0.798,4800,2886.82,3607.32,21643.92,-24.85
HB021014,2022-10-09,2023-03-26,2023-04-02,Bangalore,Luxury,Executive,7,1,2,Business,10,3,6,1,0,0,168,0.801,6200,13603.62,22509.86,157569.05,263.06
HB021015,2023-09-12,2024-02-16,2024-02-22,Mumbai,Luxury,Executive,6,2,0,Business,9,2,4,0,0,0,157,0.766,7500,15811.24,22962.45,137774.7,206.17
HB021016,2024-05-05,2024-08-30,2024-09-01,Delhi,Luxury,Suite,2,2,2,Business,5,8,4,0,0,0,117,0.702,6800,12641.81,23349.49,46698.98,243.37
HB021017,2023-12-13,2023-12-21,2023-12-25,Hyderabad,Luxury,Suite,4,2,2,Leisure,12,12,3,0,1,0,8,0.95,5500,12024.12,38767.95,155071.79,604.87
HB021018,2024-02-21,2024-03-25,2024-03-26,Goa,Boutique,Deluxe,1,4,0,Leisure,2,3,0,0,0,0,33,0.81,8500,11974.97,15634.66,15634.66,83.94
